flo2d_150_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist
44,100014,3.6287083194515994,100050,5.205410660075207,100003,7.4397375926209905
45,100014,3.5795232830943804,100050,5.141535654899831,100003,7.435793035844529
46,100014,3.536126106613011,100050,5.081359630559194,100003,7.434922912738298
47,100014,3.4989847347642464,100050,5.025415470897211,100003,7.437100869615124
48,100014,3.467742047532163,100050,4.973003846471541,100003,7.442356466816058
49,100014,3.442864168535532,100050,4.9246798782077335,100003,7.450678375971656
50,100014,3.4246009144848286,100050,4.880873720126191,100003,7.461961554420003
51,100014,3.4127862539339406,100050,4.841050787005651,100003,7.476359307366857
52,100014,4.896342414129817,100050,6.510998119896014,100053,6.661139250666441
53,100014,4.785183767216312,100050,6.404122969288876,100053,6.6807643798992595
54,100014,4.675403351389507,100050,6.298240303938895,100053,6.703876392666765
55,100014,4.568772354582971,100050,6.194997584453957,100053,6.730101402546747
56,100014,4.463880984236172,100050,6.092961083853277,100053,6.759789247535309
57,100014,4.361711146715155,100050,5.99300363305267,100053,6.792714810160296
58,100014,4.2631772027215815,100050,5.895941662383802,100053,6.828554171732373
59,100014,4.167026560382733,100050,5.800447021145455,100053,6.867788265945098
60,100014,4.07422126425889,100050,5.707362023078926,100053,6.910109790866919
61,100014,3.98563746919768,100050,5.61746279038362,100053,6.955117991385259
62,100014,3.9002069671484847,100050,5.52954099582644,100053,7.003421142587916
63,100014,3.8188559552814567,100050,5.44440052590159,100053,7.054635863546604
64,100014,3.742400213322646,100050,5.362767515712788,100053,7.108291461370949
65,100014,3.669978960512272,100050,5.283567799516997,100053,7.165118753889017
66,100014,3.602931275035517,100050,5.208102984257797,100053,7.224217377279564
67,100014,3.550686371139713,100050,5.1451445858412574,100053,7.296416611627262
68,100014,3.4939143638933654,100050,5.076042122668862,100003,7.296296126214338
69,100014,3.443207370479862,100050,5.011020128797289,100003,7.292315421478422
70,100014,3.3980701380174074,100050,4.949257859560249,100003,7.291428594898104
71,100014,3.3591401303684885,100050,4.891392649535736,100003,7.293677793808901
72,100014,3.326850349339455,100050,4.837945076378743,100003,7.299009123264493
73,100014,3.300911205900802,100050,4.788258664782584,100003,7.307494697639511
74,100014,3.2818585085440786,100050,4.7431931445544695,100003,7.318999029757815
75,100014,3.2695285025326166,100050,4.702204747733444,100003,7.333677873997315
76,100014,5.392495181571323,100010,6.1632279906131116,100053,6.458878414587565
77,100014,5.270339711752576,100010,6.280828669727788,100053,6.461626088665174
78,100014,5.148774480110024,100010,6.400675621933195,100053,6.467916658076846
79,100014,5.028818418314966,100053,6.47773248421786,100010,6.521826899853415
80,100014,4.911452176912661,100053,6.4909468364682334,100050,6.515488947249228
81,100014,4.802204045781856,100050,6.411888653017051,100053,6.5186898088774905
82,100014,4.68881445193435,100050,6.3033335826047665,100053,6.538742903560097
83,100014,4.576723327056981,100050,6.195729002083008,100053,6.562355533840285
84,100014,4.466939659836685,100050,6.089978613715553,100053,6.5893550210147005
85,100014,4.36041725059669,100050,5.986936534587639,100053,6.619464698890045
86,100014,4.255764551798807,100050,5.885178887524558,100053,6.653085157737222
87,100014,4.153981619509013,100050,5.785584676473856,100053,6.689955859184492
88,100014,4.0559984444647545,100050,5.688974511702475,100053,6.729717235523079
89,100014,3.9605927045435547,100050,5.594035244169822,100053,6.772901972508571
90,100014,3.8687470587404564,100050,5.501615007329213,100053,6.819167561196493
91,100014,3.781353633070838,100050,5.412492959804835,100053,6.868078499625557
92,100014,3.6973888572899103,100050,5.325481875095863,100053,6.920295307708093
93,100014,3.618367797549205,100050,5.24199763515035,100053,6.974984791679938
94,100014,3.5434128146468105,100050,5.16094527970305,100053,7.032889698558258
95,100014,3.4734278877462246,100050,5.083100550675185,100053,7.0935463789554705
96,100014,3.4091749528322963,100050,5.009148094074149,100003,7.149150230252704
97,100014,3.3500060560637195,100050,4.938143318888921,100003,7.141868273696726
98,100014,3.2967173612970604,100050,4.870799966142183,100003,7.137783543285378
99,100014,3.2499214341266116,100050,4.807724734592918,100003,7.136896318896344
100,100014,3.2091952152591965,100050,4.7481354026583205,100003,7.13919465394074
101,100014,3.175381484787223,100050,4.693057028380476,100003,7.144641706744593
102,100014,3.148195034300708,100050,4.641820412918066,100003,7.153310851293995
103,100014,3.1280911774202007,100050,4.594991542112454,100003,7.165161909660669
104,100014,3.115275185831345,100050,4.553000455564084,100003,7.1800571981956995
105,100010,5.609379059791114,100014,5.822762603163793,100053,6.3400600671272285
106,100014,5.692973488181588,100010,5.723369508546813,100053,6.328481926466251
107,100014,5.564267067971073,100010,5.8390514364743,100053,6.320501831048574
108,100014,5.437653650157381,100010,5.955458390228503,100053,6.316152334118255
109,100014,5.311340497488169,100010,6.074223208693783,100053,6.3153764720401515
110,100014,5.186360632498068,100010,6.194403006922599,100053,6.318221087073486
111,100014,5.06371575310076,100010,6.315018841969871,100053,6.324620621344136
112,100014,4.941695637677505,100053,6.33465891012786,100010,6.437782521123679
113,100014,4.822209665683784,100053,6.348171503631883,100050,6.419903642712157
114,100014,4.7036139726246375,100050,6.307065120601245,100053,6.365335712650258
115,100014,4.586938064064453,100050,6.1958628240301925,100053,6.386035865546443
116,100014,4.473166942814421,100050,6.087184887347771,100053,6.41004706591512
117,100014,4.360777306641118,100050,5.979515477657306,100053,6.437685804063067
118,100014,4.2507967458591,100050,5.8737661600533615,100053,6.468742665620598
119,100014,4.144196676378423,100050,5.7707975216094605,100053,6.502903379730636
120,100014,4.039603962579091,100050,5.669194598148545,100053,6.540621173166655
121,100014,3.9380416845978723,100050,5.569844594471129,100053,6.5815983108191
122,100014,3.8404604980623107,100050,5.473574272791678,100053,6.625437977310044
123,100014,3.7456706699834323,100050,5.379085103404162,100053,6.672726517742116
124,100014,3.655336229426768,100050,5.287898705386988,100053,6.722703391082745
125,100014,3.5684078678103117,100050,5.198803105042646,100053,6.776040985969352
126,100014,3.4858750010705224,100050,5.112628755965076,100053,6.832310009780861
127,100014,3.4086111714206635,100050,5.030125284062621,100053,6.890993625959108
128,100014,3.335799715211743,100050,4.950224162029897,100053,6.952888719905176
129,100014,3.268367698457771,100050,4.873706617107891,100003,6.994820775323369
130,100014,3.20708659333344,100050,4.801257663645497,100003,6.987445131270426
131,100014,3.1513825389706724,100050,4.731967020812244,100003,6.983270525683734
132,100014,3.1023956180066485,100050,4.66701623258581,100003,6.982364115160932
133,100014,3.059706827146462,100050,4.605607131979226,100003,6.984713751147704
134,100014,3.023985982739791,100050,4.5483987991936665,100003,6.990334882726199
135,100014,2.9956650853413658,100050,4.495923895399681,100003,6.999142416521992
136,100014,2.9745309642199618,100050,4.4475595622022155,100003,7.011254518382206
137,100014,2.971994405733338,100050,4.414478472282189,100003,7.037569593157198
138,100014,2.966165885843542,100050,4.375944623118297,100003,7.055952770324419
139,100014,2.9679694895895152,100050,4.342029862086199,100003,7.077643832961614
140,100014,2.977364920891739,100050,4.313347210287077,100003,7.102295092584405
141,100010,5.064015575211006,100053,6.2695416945586855,100014,6.279009696569451
142,100010,5.172407801414459,100014,6.144027060404502,100053,6.243252427894183
143,100010,5.282085530838849,100014,6.010801876816472,100053,6.2206834252972465
144,100010,5.394545029898286,100014,5.877413100547595,100053,6.201539313808374
145,100010,5.508860377061294,100014,5.74490803846383,100053,6.1860339091664365
146,100014,5.614312999722842,100010,5.624058957948524,100053,6.174268238806842
147,100014,5.4837609248867585,100010,5.741742378258063,100053,6.166089014199722
148,100014,5.354296906693053,100010,5.860964936266416,100053,6.1616115745555735
149,100014,5.226940679700342,100010,5.980742252401786,100053,6.160836092563216
150,100014,5.099893152172493,100010,6.102763483991706,100053,6.1637524790913565
151,100014,4.975117417570568,100053,6.170312667880792,100010,6.225155396804314
152,100014,4.850869449996592,100053,6.180602031676659,100010,6.34965698022697
153,100014,4.7281934796253,100053,6.194567182138505,100050,6.318144439154203
154,100014,4.608098107411896,100050,6.204320019147405,100053,6.212040545467505
155,100014,4.4889405344895,100050,6.091242591643462,100053,6.233250245302629
156,100014,4.371766708153387,100050,5.979851483472078,100053,6.258043429579111
157,100014,4.257577967027822,100050,5.871041893045688,100053,6.286156545833226
158,100014,4.1448603081277104,100050,5.763302886988539,100053,6.317958754974942
159,100014,4.043130902879823,100050,5.6662927910716885,100053,6.363635823086947
160,100014,3.9358536509967723,100050,5.562781750075603,100053,6.402174552860219
161,100014,3.83154257295045,100050,5.4614966495622825,100053,6.444032523173641
162,100014,3.7311774789987693,100050,5.3632821664010875,100053,6.488802073564759
163,100014,3.6335381794328816,100050,5.266815002847752,100053,6.537079493088044
164,100014,3.539668360421026,100050,5.1729704214851004,100053,6.5884749584399405
165,100014,3.4505203083849123,100050,5.082552933969705,100053,6.642504861510576
166,100014,3.3650977104626807,100050,4.99437351878499,100053,6.699895866359208
167,100014,3.2844197134363706,100050,4.90926954207215,100053,6.760183167870468
168,100014,3.209380404387947,100050,4.827993390516502,100053,6.822815870298962
169,100014,3.1392344038421625,100050,4.74950740284983,100003,6.851586296321368
170,100014,3.0753816053905343,100050,4.675134539354892,100003,6.844056709833691
171,100014,3.0172474027039518,100050,4.603946475527219,100003,6.839795007405952
172,100014,2.965692132860625,100050,4.53668396318944,100003,6.838875438861041
173,100014,2.921366224892033,100050,4.473973087880543,100003,6.841269334257636
174,100014,2.883932794772925,100050,4.415059821552409,100003,6.8470086477589795
175,100014,2.854031213490146,100050,4.360597358808691,100003,6.856079548779501
176,100014,2.832033962860515,100050,4.311103633743895,100003,6.868365670162825
177,100014,2.8177973608792155,100050,4.26600638084689,100003,6.884031240546231
178,100014,2.811633980971864,100050,4.225842446681421,100003,6.902974960183624
179,100014,2.813552781937374,100050,4.1909928421855565,100003,6.924994936817352
180,100014,2.8235656073337188,100050,4.161068942899105,100003,6.950386452629181
181,100014,2.8414408350001112,100050,4.13662193434789,100003,6.978741509173349
182,100014,2.8672930278043043,100050,4.1173844345714725,100003,7.010441484274171
183,100014,2.9008086206629904,100050,4.103633290985805,100003,7.045245530024482
184,100010,4.538453471820137,100053,6.260360012915411,100014,6.761770781711802
185,100010,4.639486189958058,100053,6.219395558916963,100014,6.622867403215384
186,100010,4.742417206190165,100053,6.18212330821393,100014,6.485530541462131
187,100010,4.84860113421406,100053,6.148053515243399,100014,6.347761397499313
188,100010,4.956318337486795,100053,6.117744611421642,100014,6.211624439144423
189,100010,5.067015223592444,100014,6.075144965559333,100053,6.090800632948823
190,100010,5.179761880439538,100014,5.9393798136274185,100053,6.06750719724621
191,100010,5.300703830617838,100014,5.810408177758941,100053,6.05899973323447
192,100010,5.417000144196604,100014,5.676339407242665,100053,6.0431290276170495
193,100010,5.534984920927214,100014,5.543153703893984,100053,6.0310096293001125
194,100014,5.411884983523257,100010,5.653667763218369,100053,6.022711736085635
195,100014,5.280659315584532,100010,5.774709212771567,100053,6.018128043680677
196,100014,5.1514831408866195,100010,5.896239247757703,100053,6.017334483719007
197,100014,5.022527460720631,100010,6.019973786293075,100053,6.020320803899455
198,100014,4.894846646766412,100053,6.027101203716107,100010,6.144938532790839
199,100014,4.769466516008455,100053,6.037571485618703,100010,6.270128527398684
200,100014,4.64464124170462,100053,6.051867114525155,100050,6.226399375797025
201,100014,4.521428063976758,100053,6.069897834975152,100050,6.110016380287708
202,100014,4.40084881596455,100050,5.996027263510455,100053,6.091457267115575
203,100014,4.281264951603489,100050,5.882833817296292,100053,6.116825614719331
204,100014,4.1637395373175226,100050,5.771383071674803,100053,6.145811386740239
205,100014,4.049290914809615,100050,5.662576864206549,100053,6.178111433900703
206,100014,3.93641893977503,100050,5.554911824900052,100053,6.214148588657371
207,100014,3.82699538988319,100050,5.450085250165827,100053,6.253333160257128
208,100014,3.719633137380321,100050,5.346666033334973,100053,6.296181159170524
209,100014,3.6154094764759406,100050,5.245568050029845,100053,6.342346318990862
210,100014,3.5153316690932583,100050,5.147644065370704,100053,6.391381785986426
211,100014,3.4182176040855583,100050,5.0515864560686135,100053,6.443939830780922
212,100014,3.325147285037106,100050,4.958280960003161,100053,6.499592141685442
213,100014,3.237104715806548,100050,4.868539485823815,100053,6.55781775422341
214,100014,3.153153919245214,100050,4.781196596976939,100053,6.619399592114555
215,100014,3.0749132966002057,100050,4.697705525589248,100053,6.68335217454275
216,100014,3.0016269386422545,100050,4.61700564964681,100003,6.697346321916467
217,100014,2.9343099433529183,100050,4.539910041622673,100003,6.689599057066363
218,100014,2.8738055597256777,100050,4.467130051125724,100003,6.685283894303096
219,100014,2.8196291896985555,100050,4.397775882898488,100003,6.684343520643021
220,100014,2.7726516546048883,100050,4.332591902205904,100003,6.686823903180081
221,100014,2.7335054735227704,100050,4.272199868318216,100003,6.692665424044077
222,100014,2.7019401213994785,100050,4.215892716033362,100003,6.701945678111104
223,100014,2.6786946512598595,100050,4.1646800802152635,100003,6.714514284239065
224,100014,2.6636390683812836,100050,4.117980046104968,100003,6.730538406595098
225,100014,2.657118589024078,100050,4.0763583258438665,100003,6.749913367447489
226,100014,2.6591493458103637,100050,4.040219965825598,100003,6.772431471259875
227,100014,2.6697417792256313,100050,4.009171325088284,100003,6.7983932692485105
228,100014,2.688811100052617,100050,3.983625247818883,100003,6.827606614567665
229,100014,2.7267463509990226,100050,3.9747808849421533,100003,6.870535791306487
230,100014,2.761968370507366,100050,3.960535067812927,100003,6.906045354943747
231,100014,2.8049119318718008,100050,3.9520287235428264,100003,6.944667083796636
232,100014,2.854832685050668,100050,3.9492978844996074,100003,6.986031834212196
233,100010,4.049338410934533,100053,6.323017026622198,100051,7.036903181349357
234,100010,4.139624629647409,100053,6.268331166771803,100051,7.051312365323538
235,100010,4.234015723806827,100053,6.216419893458701,100014,6.987401756914255
236,100010,4.331630673991485,100053,6.1677803982791115,100014,6.846420536840921
237,100010,4.431506088693055,100053,6.122811259635441,100014,6.7069173532170545
238,100010,4.534922396389007,100053,6.080920673430119,100014,6.566853968429095
239,100010,4.64017378209998,100053,6.042794764701815,100014,6.428320691421785
240,100010,4.748644803950579,100053,6.00793532625564,100014,6.289298641300907
241,100010,4.8594012270070825,100053,5.976700029807402,100014,6.150852456069709
242,100010,4.971452832191054,100053,5.949335001169962,100014,6.0140330245743625
243,100010,5.0863184994627,100014,5.876856435337739,100053,5.925485894872602
244,100010,5.203043968875388,100014,5.740385699222877,100053,5.905414235060901
245,100010,5.320629750617376,100014,5.605667371155093,100053,5.889264163881011
246,100010,5.4407050484771595,100014,5.470761637829242,100053,5.876827917320338
247,100014,5.337713110943089,100010,5.561400495199244,100053,5.868312458808616
248,100014,5.204617881262194,100010,5.6844072479500145,100053,5.863608520460181
249,100014,5.072538947738535,100010,5.808746344651802,100053,5.862802802579321
250,100014,4.942516682271218,100053,5.865859939563677,100010,5.933406236319407
251,100014,4.812713896500724,100053,5.872819122054612,100010,6.0601565752917415
252,100014,4.684196516219584,100053,5.883658224602907,100010,6.188006457237303
253,100014,4.558002654191102,100053,5.8982337709688775,100050,6.129818505337553
254,100014,4.43238197385023,100053,5.916733140929807,100050,6.011566295876306
255,100014,4.30840687419306,100050,5.894821609198777,100053,5.939026735756933
256,100014,4.187115044467112,100050,5.780516391056135,100053,5.964866926290253
257,100014,4.066870054092399,100050,5.667054087051415,100053,5.994587953114091
258,100014,3.949615715269691,100050,5.5562055056936295,100053,6.027698836067283
259,100014,3.8338106051495906,100050,5.446438441828622,100053,6.064630272130375
260,100014,3.720548515767356,100050,5.338698515401019,100053,6.105085214148801
261,100014,3.6108703851445383,100050,5.233879139893971,100053,6.148658827903735
262,100014,3.5034129423966345,100050,5.130559500247868,100053,6.195923684159818
263,100014,3.399287812240187,100050,5.029664878087646,100053,6.246492877196433
264,100014,3.3079143423653403,100050,4.940530703425466,100053,6.310153285111946
265,100014,3.2116494691451054,100050,4.845087326299163,100053,6.366975487862139
266,100014,3.12040653045838,100050,4.753209549625734,100053,6.426403148179899
267,100014,3.033227943848154,100050,4.663707580876454,100053,6.489232590197646
268,100014,2.9512276519134866,100050,4.577452764722792,100053,6.55494926131382
269,100014,2.875388785108228,100050,4.495228031800172,100003,6.554135916916327
270,100014,2.8050442735624754,100050,4.4160072778208965,100003,6.546219586719678
271,100014,2.7412449992823906,100050,4.340610966153932,100003,6.541790441767967
272,100014,2.684848518149298,100050,4.269751303616208,100003,6.540849681054743
273,100014,2.6354700039304397,100050,4.202582453766628,100003,6.543384876331422
274,100014,2.5942550463031306,100050,4.140294866232035,100003,6.549354750578612
275,100014,2.5609743512291803,100050,4.08216908974971,100003,6.558838199090153
276,100014,2.5362882461632577,100050,4.028883892281871,100003,6.571788755748487
277,100014,2.5205329944867585,100050,3.9809696217179438,100003,6.588052884772434
278,100014,2.513641746740671,100050,3.9379004405492894,100003,6.607846057881468
279,100014,2.515838061577829,100050,3.9002229014372993,100003,6.631029804978981
280,100014,2.526982602706876,100050,3.8683101976702137,100003,6.657361416302925
281,100014,2.5471213522564042,100050,3.8418280018768205,100003,6.687191305237476
282,100014,2.5759952205785916,100050,3.8211515366159494,100003,6.720292562513498
283,100014,2.613010277946853,100050,3.8064623444887586,100003,6.756338376121853
284,100014,2.658361657679989,100050,3.7976113610471427,100003,6.7958114026753265
285,100014,2.7109827949310867,100050,3.7947698523505897,100003,6.8380770970391564
286,100014,2.7712148078723633,100050,3.7979092264632914,100003,6.8837041280425275
287,100014,2.838234198678657,100050,3.807057765467918,100003,6.932330395883408
288,100010,3.590465778360196,100053,6.435606265016201,100051,6.856630535353593
289,100010,3.6679458474006865,100053,6.367174898313631,100051,6.858239140756048
290,100010,3.7499262692135433,100053,6.301630140047698,100051,6.863180311003604
291,100010,3.835470071443057,100053,6.239511933695826,100051,6.87137396136985
292,100010,3.9255688473306902,100053,6.179989903140832,100051,6.882929592221242
293,100010,4.019339364199806,100053,6.123624684255203,100051,6.89778206782481
294,100010,4.115804172340014,100053,6.070882752695474,100051,6.9157649594032184
295,100010,4.21615725015974,100053,6.0210681170557985,100014,6.791457629688304
296,100010,4.318704282043433,100053,5.974995317670889,100014,6.650801837694306
297,100010,4.424758121991895,100053,5.932061420249062,100014,6.509531312147393
298,100010,4.533376253429949,100053,5.892696700567474,100014,6.368717986567879
299,100010,4.643554285767047,100053,5.857222342409587,100014,6.229422810553546
300,100010,4.756758564557927,100053,5.825179401635048,100014,6.089615689750324
301,100010,4.872026860092828,100053,5.796905605507498,100014,5.950367047680731
302,100010,4.988347749229651,100053,5.7726220332853595,100014,5.812734225326253
303,100010,5.107313066225966,100014,5.674721820358787,100053,5.75201742656321
304,100010,5.22705308692291,100014,5.538406682373883,100053,5.735435875536723
305,100010,5.349229596833083,100014,5.401821633478112,100053,5.722665793974331
306,100014,5.266036782350686,100010,5.472857447941344,100053,5.713870926801282
307,100014,5.132104407620479,100010,5.596916763329537,100053,5.70909034264845
308,100014,5.0033046220589386,100053,5.719301794807095,100010,5.7291748577625246
309,100014,4.870462123913511,100053,5.722473912567305,100010,5.856469379515299
310,100014,4.739686151461032,100053,5.729569815888773,100010,5.98392959714093
311,100014,4.6091331919000496,100053,5.740679813714685,100010,6.113374047701221
312,100014,4.479880668514497,100053,5.7557429769370865,100050,6.041405839614372
313,100014,4.352978950033005,100053,5.774574546699631,100050,5.922293970036761
314,100014,4.226675713116705,100053,5.797415241846675,100050,5.803754079257442
315,100014,4.102968703343984,100050,5.687619221398691,100053,5.823884194788892
316,100014,3.980182638343171,100050,5.57226594447226,100053,5.85432141045446
317,100014,3.8594162178501525,100050,5.45866477849631,100053,5.888486163929463
318,100014,3.7417281516393466,100050,5.347741912372412,100053,5.926022638887754
319,100014,3.6255908587535095,100050,5.237972581874222,100053,5.967417719028781
320,100014,3.512125659905266,100050,5.130312665163172,100053,6.012332508033124
321,100014,3.402401222225269,100050,5.025664318761072,100053,6.0603208321933595
322,100014,3.2950859585731207,100050,4.922620533207815,100053,6.11201246198879
323,100014,3.192079035973697,100050,4.822847332056816,100053,6.166564066116211
324,100014,3.092210497708749,100050,4.725027753185599,100053,6.224697576744515
325,100014,2.9966482978409203,100050,4.63008166172714,100053,6.285932349390539
326,100014,2.906466847973246,100050,4.5388534987690905,100053,6.34969550053624
327,100014,2.820784395522907,100050,4.450179751096652,100003,6.411489379773333
328,100014,2.7407731997270104,100050,4.364945201637555,100003,6.399851041972418
329,100014,2.6674627753644797,100050,4.283941280495925,100003,6.391816785195471
330,100014,2.6002904838801317,100050,4.206178728520497,100003,6.387281024157274
331,100014,2.540354621139498,100050,4.13248885661203,100003,6.386323981958024
332,100014,2.4885322848932887,100050,4.063587311522062,100003,6.388914918623149
333,100014,2.444549804916542,100050,3.9986755687717297,100003,6.395087860995295
334,100014,2.409498859784664,100050,3.9389279818229497,100003,6.404741854127059
335,100014,2.383244714192845,100050,3.8836783999061573,100003,6.418003809914211
336,100014,2.366382058447198,100050,3.8336014690585523,100003,6.434793364614045
337,100014,2.3591304471197185,100050,3.7892108658432644,100003,6.454921105938194
338,100014,2.3614709313651705,100050,3.7500401495369067,100003,6.478652561171755
339,100014,2.3734640298817635,100050,3.716614224347992,100003,6.505813521723282
340,100014,2.3947725015868517,100050,3.689269772693587,100003,6.53612437074142
341,100014,2.4254611331247014,100050,3.667733830572515,100003,6.5699872256536045
342,100014,2.464738364810263,100050,3.652428131575317,100003,6.606853562796345
343,100014,2.512767672840406,100050,3.643203406466201,100003,6.647214765679735
344,100014,2.5688140466193174,100050,3.6402429747483076,100003,6.690751252341525
345,100014,2.631872056016306,100050,3.643514804158166,100003,6.737047242757989
346,100014,2.7119896360460674,100050,3.6640495436522023,100003,6.797112131451312
347,100014,2.7886501668935373,100050,3.679751969138893,100003,6.8496933456267035
348,100014,2.870607238971105,100050,3.7013885153625914,100003,6.904768144117311
349,100010,3.135423331559922,100053,6.687790026457697,100051,6.744642767533881
350,100010,3.188298404694801,100053,6.604726412500408,100051,6.729357790410402
351,100010,3.2473607756671212,100053,6.524111017770477,100051,6.717443302249495
352,100010,3.311781583028961,100053,6.446600285269496,100051,6.708967552621513
353,100010,3.38218011826557,100053,6.371138721496478,100051,6.703817841637785
354,100010,3.4577630829115757,100053,6.298404564302778,100051,6.702077271287468
355,100010,3.5375898837105906,100053,6.228996878392504,100051,6.703723756807602
356,100010,3.6225219328318663,100053,6.161982906275406,100051,6.708779178807893
357,100010,3.7204883025298185,100053,6.1080389745235,100051,6.72825071343185
358,100010,3.8126527628734355,100053,6.0476866000150995,100051,6.739977826064053
359,100010,3.909133119066192,100053,5.990076955169497,100051,6.755145028554021
360,100010,4.008251399139733,100053,5.936148975722951,100051,6.7735070248825915
361,100010,4.111230929327928,100053,5.885194403905652,100014,6.743191394269676
362,100010,4.217119665632401,100053,5.8377135701978,100014,6.600459312536661
363,100010,4.324896209262883,100053,5.794101642986051,100014,6.459159007877897
364,100010,4.435960499033025,100053,5.753793549056469,100014,6.317223112821368
365,100010,4.549340824899739,100053,5.717202514982568,100014,6.175728190600531
366,100010,4.664011398025384,100053,5.684627526392227,100014,6.03574039063868
367,100010,4.781516339659764,100053,5.655651535895455,100014,5.895219477389038
368,100010,4.899986584839318,100053,5.630759224371613,100014,5.756268385743985
369,100010,5.021046159023121,100053,5.609633982915933,100014,5.616868893946995
370,100010,5.143702810878541,100014,5.47809681249598,100053,5.592519598900721
371,100010,5.266927001411757,100014,5.341013868323963,100053,5.579534210274849
372,100014,5.2036427099981255,100010,5.392442295824672,100053,5.570513784604006
373,100014,5.06706067101169,100010,5.519246853664828,100053,5.565589250691865
374,100014,4.932328021554772,100053,5.564762495325391,100010,5.6463084121507086
375,100014,4.797520808004108,100053,5.568023105206886,100010,5.7754298909787805
376,100014,4.664700572446383,100053,5.575316033166479,100010,5.904639950488897
377,100014,4.531988242294888,100053,5.586733242986114,100010,6.0357853238201224
378,100014,4.400470597903827,100053,5.602210799326999,100050,5.949564959434415
379,100014,4.271210418652971,100053,5.621557150148787,100050,5.828576816600886
380,100014,4.142415033143708,100053,5.645017458040485,100050,5.708091312403915
381,100014,4.015184210760597,100050,5.589100393310025,100053,5.672413722333063
382,100014,3.8905876946931506,100050,5.472558734631185,100053,5.703445256286228
383,100014,3.766950271603754,100050,5.356843817135912,100053,5.738508772716574
384,100014,3.6453935533521147,100050,5.2429371841786265,100053,5.777319112079494
385,100014,3.5270006993170497,100050,5.131775288751716,100053,5.819475737774392
386,100014,3.410257108795279,100050,5.021839511040255,100053,5.8655239179928325
387,100014,3.297144671705378,100050,4.9148824021965964,100053,5.91470389989264
388,100014,3.186286619639665,100050,4.809466007117906,100053,5.967657411863561
389,100014,3.0788666599873835,100050,4.706548160229253,100053,6.023942713209887
